0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param
16.0,13.0,12,,13,4,12,11,13,14,13,10.0,13,12,15,6,13,,,0,12,12,6,17.0,13.0,0.0,16.0,2,13,10,14,14,10.0,,13,13,,,0,5,11,8,0.0,13,11,12,0,10,0,5,12,,14,,11,11,,10,4,11,15.0,12,7,1,,7,9.0,0,14,15.0,6,,14.0,12.0,17.0,,15,11,12,9,8.0,15.0,0,15.0,2.0,0,1,14,0.0,,18.0,,188,10
11.0,,9,,0,8,9,8,10,11,5,12.0,10,8,0,4,1,,5.0,6,7,5,0,15.0,11.0,12.0,14.0,0,11,11,11,11,12.0,,11,9,10.0,,10,10,9,9,12.0,8,8,7,0,5,0,11,4,17.0,7,16.0,10,11,,12,10,0,,10,9,11,,5,11.0,9,4,2.0,11,,0.0,16.0,,,3,10,10,8,,0.0,9,13.0,8.0,12,13,0,,18.0,7.0,,189,10
,22.0,17,,17,18,15,11,21,22,19,22.0,7,18,19,14,17,,,15,16,19,12,,21.0,21.0,23.0,0,21,20,21,19,9.0,,20,14,,,18,18,17,0,22.0,9,16,18,20,17,8,21,19,0.0,19,11.0,20,21,0.0,22,21,0,,18,5,7,,12,0.0,16,20,23.0,22,,22.0,,0.0,0.0,20,19,21,19,7.0,22.0,13,0.0,21.0,22,23,18,0.0,,23.0,23.0,190,10
,11.0,0,,8,8,7,0,9,10,7,16.0,0,2,5,6,5,11.0,10.0,7,6,0,16,17.0,11.0,16.0,,1,10,0,10,12,,,9,8,,16.0,8,9,3,9,10.0,0,7,7,10,0,8,10,9,8.0,9,,9,11,6.0,11,10,0,12.0,8,7,10,,7,,9,9,15.0,11,17.0,8.0,,14.0,15.0,10,0,3,9,6.0,11.0,4,17.0,2.0,10,0,10,17.0,,16.0,,191,10
6.0,10.0,11,,0,0,0,0,12,14,12,0.0,7,10,12,10,9,0.0,13.0,2,8,13,13,10.0,14.0,13.0,14.0,11,13,12,0,11,14.0,,12,10,,,10,7,8,12,13.0,7,10,10,13,9,3,13,11,,0,,10,12,,14,13,13,,12,9,13,0.0,8,13.0,11,11,2.0,0,,10.0,,7.0,13.0,10,7,11,12,,12.0,9,14.0,10.0,14,13,12,13.0,,,13.0,192,10
,18.0,12,17.0,13,12,12,14,13,15,14,24.0,9,8,10,10,13,,21.0,5,9,14,25,18.0,14.0,25.0,,13,9,14,0,16,,,14,13,22.0,,6,6,11,9,14.0,12,12,13,15,12,3,14,0,0.0,13,0.0,11,0,,7,14,8,0.0,13,10,14,0.0,8,25.0,0,14,,16,0.0,11.0,,13.0,17.0,15,0,14,13,,16.0,11,,15.0,7,15,15,5.0,,,,193,10
,,15,18.0,4,19,17,22,16,24,0,23.0,19,0,21,19,17,,,14,13,15,22,13.0,0.0,23.0,17.0,12,0,23,20,22,0.0,,16,2,,24.0,15,22,16,22,0.0,7,15,20,23,23,16,16,22,13.0,0,0.0,21,22,14.0,24,23,23,,22,20,21,2.0,18,,22,20,21.0,22,0.0,15.0,11.0,,,13,18,21,19,,22.0,14,23.0,24.0,0,18,21,,17.0,,,194,10
,,8,7.0,0,9,8,11,10,13,9,10.0,9,1,6,6,7,10.0,5.0,4,5,1,12,15.0,14.0,11.0,14.0,9,0,12,11,0,4.0,6.0,3,8,,,8,10,7,0,11.0,3,7,0,12,10,2,10,0,,10,,11,6,,13,12,0,,7,9,12,0.0,6,,11,9,13.0,11,0.0,12.0,,,7.0,3,10,11,10,0.0,11.0,8,13.0,13.0,11,7,11,,,12.0,,195,10
,,8,,0,6,2,12,5,2,9,17.0,9,0,9,2,6,15.0,,7,8,10,17,6.0,12.0,18.0,14.0,9,10,11,11,16,,0.0,10,9,10.0,0.0,9,10,8,8,10.0,9,8,9,12,11,7,11,11,18.0,10,,11,15,8.0,0,11,10,,0,9,9,,3,,10,4,,0,6.0,17.0,18.0,,16.0,1,10,10,9,,11.0,2,18.0,11.0,3,0,0,,,18.0,0.0,196,10
0.0,,8,,0,10,9,2,0,14,9,0.0,11,10,13,9,0,,5.0,7,8,0,0,6.0,15.0,11.0,13.0,11,11,6,12,9,11.0,,6,11,10.0,15.0,11,10,3,8,12.0,10,8,11,10,11,7,6,11,,12,,0,5,,14,2,10,17.0,10,10,9,0.0,9,19.0,5,12,3.0,13,,8.0,13.0,19.0,,11,12,12,11,,14.0,6,12.0,14.0,12,13,13,,0.0,,,197,10
0.0,,9,,11,10,10,7,0,13,0,4.0,11,10,12,10,5,,,6,8,13,8,13.0,14.0,0.0,11.0,0,3,12,13,9,13.0,,11,11,14.0,,10,12,9,12,10.0,5,7,0,0,12,6,10,5,,12,,12,2,,9,13,13,0.0,12,11,11,16.0,4,0.0,12,5,13.0,13,,6.0,2.0,,,13,11,12,1,0.0,14.0,10,12.0,14.0,11,12,5,,,10.0,12.0,198,10
2.0,14.0,1,,11,9,6,9,10,13,10,10.0,9,10,6,6,8,,,8,5,0,1,13.0,14.0,0.0,11.0,10,9,3,11,5,11.0,,10,10,20.0,20.0,10,10,7,10,11.0,9,0,8,0,10,0,9,11,19.0,12,18.0,10,4,0.0,13,11,12,,11,7,2,,9,,1,10,9.0,11,,10.0,0.0,,18.0,11,6,10,0,,6.0,8,0.0,13.0,11,12,0,,19.0,,,199,10
