,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,theta,seed,q
317,1.0,2,2,3,2,2,0,1,2,1,3,1,1,2,1.0,0,1,1,1,2,2,2,0.0,2,1.0,2.0,1,2,3.0,1,1,0.0,1.0,2.0,2,2,2.0,2,2,0,1,1,2,2,2,0,1,1,1,3,1,3.0,3.0,3,1,1,2.0,0,1,1,1.0,1,1,2,3,1,1,1,0,1,1,1.0,1,1,2.0,2,2,1,1,1,2,2.0,2,1,0.0,2,1,1,2,3,2.0,2,0.04,17,-1
318,3.0,2,1,2,2,2,2,2,0,2,1,2,2,2,2.0,1,1,0,1,0,1,1,3.0,1,0.0,3.0,2,1,1.0,1,2,3.0,3.0,2.0,1,1,1.0,2,1,1,2,1,0,2,1,2,0,1,2,0,1,2.0,2.0,2,2,1,2.0,1,1,1,2.0,2,0,1,1,1,0,1,1,0,1,2.0,3,1,2.0,2,1,2,1,2,1,2.0,1,3,1.0,1,2,1,1,2,2.0,2,0.04,18,-1
319,1.0,2,1,1,1,0,1,1,1,2,1,1,1,1,2.0,1,2,2,1,0,1,1,0.0,2,2.0,2.0,1,1,1.0,1,2,0.0,1.0,2.0,0,1,1.0,2,1,1,0,1,1,1,1,1,2,1,2,1,2,1.0,0.0,1,2,1,0.0,2,2,2,3.0,2,2,2,1,1,0,2,2,1,1,2.0,1,1,0.0,1,1,2,2,1,2,1.0,1,1,1.0,2,1,1,1,1,1.0,2,0.04,19,-1
320,1.0,2,2,1,1,1,2,2,1,0,1,2,1,1,2.0,0,1,2,1,1,0,1,0.0,2,2.0,,1,1,0.0,1,1,1.0,1.0,1.0,0,1,2.0,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2.0,2.0,2,2,1,2.0,1,2,1,1.0,1,2,2,1,2,2,1,2,2,2,0.0,2,1,1.0,0,2,2,2,1,1,1.0,1,2,1.0,1,1,1,2,1,0.0,2,0.04,20,-1
321,1.0,1,2,2,0,1,2,1,2,1,2,1,1,1,2.0,1,2,2,2,1,1,2,2.0,1,2.0,1.0,1,1,2.0,1,2,2.0,1.0,2.0,2,0,1.0,2,2,2,2,2,1,2,2,1,1,2,0,2,2,1.0,1.0,1,1,1,0.0,1,1,1,0.0,1,2,0,1,1,2,2,2,1,2,1.0,0,0,0.0,1,2,1,1,0,2,2.0,1,1,2.0,1,1,1,1,3,1.0,1,0.04,21,-1
322,2.0,2,2,2,0,2,1,2,0,1,1,2,2,1,0.0,1,1,1,0,1,1,2,3.0,1,1.0,2.0,2,1,1.0,1,2,3.0,3.0,1.0,2,2,2.0,2,1,0,1,2,1,2,0,0,2,1,1,1,1,1.0,2.0,1,1,2,2.0,2,1,2,2.0,2,2,2,0,1,1,1,1,2,2,2.0,2,2,2.0,2,2,1,2,2,2,3.0,1,2,0.0,2,2,2,0,1,3.0,2,0.04,22,-1
323,1.0,2,1,2,2,1,1,1,2,2,2,1,2,2,2.0,1,2,1,2,2,2,1,1.0,1,2.0,0.0,1,2,2.0,1,2,0.0,1.0,2.0,2,2,3.0,2,1,0,0,1,1,2,1,1,2,1,1,2,1,2.0,3.0,2,0,1,3.0,2,2,2,2.0,1,2,1,1,1,2,2,2,1,1,2.0,1,0,2.0,2,0,2,2,1,1,1.0,2,0,3.0,2,2,1,2,2,0.0,0,0.04,23,-1
324,3.0,0,2,0,0,1,2,2,2,2,1,3,2,1,2.0,2,2,0,2,1,1,2,,2,3.0,3.0,3,2,1.0,1,2,3.0,3.0,2.0,0,1,2.0,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1.0,2.0,1,2,3,3.0,2,2,2,3.0,2,2,1,0,1,2,2,1,3,1,1.0,3,2,2.0,1,1,1,1,0,2,1.0,0,3,3.0,1,1,0,2,1,1.0,1,0.04,24,-1
325,3.0,2,2,2,0,1,2,2,0,2,1,2,1,1,1.0,0,1,2,1,1,2,1,3.0,0,2.0,3.0,3,1,0.0,1,2,3.0,3.0,1.0,1,2,2.0,1,1,1,1,1,1,1,0,1,1,1,2,1,0,1.0,2.0,1,1,3,2.0,1,2,1,1.0,0,0,1,2,1,2,1,1,3,2,2.0,2,1,2.0,2,1,2,1,1,1,1.0,1,3,2.0,1,2,1,1,1,0.0,2,0.04,25,-1
326,1.0,1,1,2,1,1,0,1,2,2,2,2,1,1,1.0,2,1,1,1,2,2,2,1.0,2,2.0,1.0,1,2,3.0,1,1,1.0,0.0,2.0,2,1,2.0,2,2,1,1,1,2,2,2,1,1,1,0,2,2,1.0,2.0,0,1,1,2.0,1,1,1,2.0,1,0,1,2,0,1,1,0,1,1,1.0,1,2,2.0,1,1,0,1,1,1,1.0,2,0,2.0,2,1,1,1,3,0.0,1,0.04,26,-1
327,1.0,2,0,1,1,2,1,1,1,1,1,1,1,0,2.0,1,2,2,1,0,1,2,1.0,1,0.0,0.0,1,1,1.0,2,2,0.0,1.0,2.0,1,1,1.0,0,1,1,1,1,1,1,1,1,2,2,1,1,2,2.0,1.0,1,1,1,0.0,1,1,1,2.0,1,2,2,1,2,2,2,2,1,2,3.0,0,2,2.0,3,2,1,3,2,2,2.0,1,1,1.0,1,2,1,1,1,2.0,1,0.04,27,-1
328,1.0,0,2,0,1,0,2,1,2,2,3,2,0,2,1.0,1,1,2,2,2,2,3,0.0,0,3.0,2.0,1,2,2.0,2,2,1.0,0.0,2.0,2,1,1.0,1,3,2,2,2,1,2,2,2,2,2,2,2,2,0.0,1.0,1,2,1,1.0,2,2,2,3.0,2,2,1,0,1,2,2,2,1,1,2.0,1,1,1.0,1,1,2,2,1,2,1.0,2,1,3.0,2,2,0,2,2,1.0,2,0.04,28,-1
329,2.0,2,1,1,1,1,1,1,1,2,1,2,1,1,2.0,1,1,2,1,1,0,2,2.0,2,0.0,1.0,2,0,1.0,1,2,2.0,1.0,1.0,0,1,2.0,1,1,2,0,2,1,1,1,1,2,2,1,1,2,2.0,2.0,2,2,1,1.0,1,1,1,2.0,1,2,2,1,2,2,2,2,0,1,2.0,1,1,1.0,0,2,2,2,1,2,2.0,1,0,1.0,0,1,2,2,1,2.0,2,0.04,29,-1
330,2.0,2,0,1,1,2,2,2,2,2,1,3,0,2,1.0,1,1,0,2,1,2,2,3.0,0,3.0,2.0,3,1,2.0,1,2,3.0,3.0,2.0,2,1,1.0,0,1,1,1,2,1,2,2,0,0,1,1,2,1,1.0,2.0,0,2,2,1.0,2,2,2,3.0,2,1,1,2,2,2,1,2,2,1,3.0,2,1,3.0,2,1,1,2,2,2,3.0,2,2,2.0,2,1,2,2,1,3.0,2,0.04,30,-1
331,3.0,2,2,2,1,1,0,1,1,2,1,2,2,1,1.0,1,0,1,1,1,1,2,3.0,0,2.0,3.0,1,1,0.0,1,2,2.0,2.0,1.0,1,1,2.0,1,2,2,1,2,0,1,1,2,0,1,2,1,2,2.0,2.0,2,2,2,2.0,1,0,2,1.0,2,1,1,2,1,2,1,2,2,1,2.0,2,1,1.0,2,2,2,2,2,2,1.0,0,2,2.0,1,1,0,2,2,1.0,2,0.04,31,-1
332,3.0,2,1,0,2,0,2,2,1,2,1,1,2,1,2.0,1,2,2,1,0,1,1,3.0,2,2.0,2.0,2,2,1.0,1,1,3.0,2.0,2.0,1,1,1.0,1,1,1,2,1,1,0,1,1,1,1,2,1,1,2.0,2.0,1,0,3,2.0,1,2,1,2.0,2,0,1,1,1,2,1,1,2,1,0.0,1,2,1.0,1,1,1,1,1,1,1.0,1,2,2.0,1,2,0,0,0,1.0,2,0.04,32,-1
333,2.0,1,2,2,2,2,2,0,2,1,2,2,2,1,2.0,1,1,2,0,1,0,1,2.0,1,1.0,1.0,2,1,1.0,2,1,1.0,1.0,1.0,2,1,2.0,1,2,2,1,1,1,1,2,1,1,1,1,1,1,3.0,2.0,2,2,1,2.0,0,1,1,1.0,0,1,2,1,1,0,0,2,1,2,2.0,1,0,2.0,2,1,1,2,2,1,2.0,1,0,1.0,2,2,1,0,2,2.0,1,0.04,33,-1
334,3.0,1,2,2,2,2,2,2,2,2,2,0,1,1,1.0,2,1,1,0,1,1,2,3.0,2,2.0,1.0,2,1,1.0,0,1,2.0,2.0,0.0,1,0,1.0,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2.0,1.0,2,1,1,2.0,2,1,2,2.0,2,1,1,1,1,2,2,0,0,1,1.0,1,1,2.0,2,2,2,0,1,1,2.0,1,2,3.0,0,1,1,2,2,2.0,2,0.04,34,-1
335,2.0,1,2,3,2,2,2,1,2,2,2,0,1,2,1.0,0,1,2,2,2,1,2,2.0,1,2.0,1.0,1,1,2.0,1,2,2.0,1.0,0.0,2,2,2.0,2,2,2,1,1,1,2,2,2,1,2,1,2,2,3.0,3.0,3,1,0,0.0,2,2,2,2.0,1,2,0,0,1,2,1,2,1,2,3.0,0,0,3.0,2,2,2,3,2,2,3.0,2,1,2.0,2,2,2,2,3,3.0,2,0.04,35,-1
336,3.0,2,1,1,1,0,0,1,1,0,1,2,2,1,1.0,1,1,1,2,1,1,2,2.0,1,2.0,2.0,1,2,1.0,1,0,2.0,2.0,0.0,2,2,2.0,0,1,1,0,2,2,1,0,1,2,2,2,1,2,2.0,2.0,2,2,0,3.0,1,2,2,1.0,2,2,2,2,1,2,1,1,1,1,1.0,2,2,1.0,1,1,1,1,1,1,1.0,1,2,1.0,2,1,1,2,1,0.0,2,0.04,36,-1
337,1.0,1,2,2,1,2,2,1,1,1,2,2,1,1,2.0,0,2,1,2,1,1,2,0.0,2,2.0,2.0,1,1,1.0,1,1,1.0,1.0,2.0,2,0,1.0,1,2,2,1,1,0,1,2,2,1,1,2,1,2,1.0,1.0,0,1,1,2.0,1,1,1,2.0,1,1,0,1,1,2,0,2,2,2,2.0,2,1,2.0,2,0,1,2,2,1,2.0,1,2,2.0,0,1,1,0,2,2.0,1,0.04,37,-1
338,2.0,2,0,1,0,1,2,1,2,1,1,2,2,2,1.0,2,1,2,2,1,1,2,2.0,0,2.0,1.0,3,2,2.0,2,2,2.0,1.0,0.0,1,2,2.0,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1.0,2.0,0,2,2,3.0,1,1,1,0.0,1,2,2,2,1,2,2,2,2,2,2.0,2,1,0.0,0,2,1,2,1,2,2.0,2,0,2.0,2,2,2,2,0,2.0,2,0.04,38,-1
339,1.0,2,2,2,0,1,2,1,2,0,2,1,2,1,2.0,1,1,1,1,1,0,1,1.0,2,2.0,1.0,1,1,2.0,2,1,0.0,1.0,1.0,2,1,2.0,1,2,2,1,0,2,1,2,1,2,1,0,1,1,1.0,2.0,1,2,1,2.0,1,1,0,1.0,1,1,1,0,1,2,1,1,1,0,2.0,1,2,1.0,0,1,2,1,1,1,2.0,1,1,1.0,2,2,1,1,2,2.0,1,0.04,39,-1
340,2.0,1,1,1,1,1,1,0,1,1,1,2,0,2,2.0,1,1,1,1,0,1,1,2.0,1,2.0,2.0,2,1,1.0,2,1,1.0,1.0,2.0,2,1,1.0,0,1,1,1,1,1,2,1,1,2,1,1,1,0,2.0,2.0,2,1,1,0.0,1,1,1,2.0,1,1,1,1,0,1,1,1,1,0,0.0,1,2,2.0,1,1,1,1,1,1,1.0,1,1,2.0,2,2,1,1,1,2.0,0,0.04,40,-1
341,3.0,1,2,2,1,2,1,1,2,2,2,1,0,1,1.0,1,1,1,1,1,1,2,2.0,0,2.0,2.0,0,1,1.0,1,2,2.0,2.0,2.0,2,0,1.0,1,2,1,2,1,1,1,2,2,2,1,2,1,2,2.0,1.0,2,1,1,0.0,1,1,1,2.0,1,1,1,0,0,1,1,2,2,1,2.0,1,1,2.0,2,1,2,2,1,0,2.0,1,2,2.0,0,1,1,2,0,2.0,2,0.04,41,-1
342,4.0,3,2,2,1,1,1,2,2,1,1,2,2,1,0.0,2,1,2,1,1,0,1,4.0,1,2.0,3.0,2,1,1.0,2,2,3.0,3.0,1.0,1,1,2.0,1,2,2,1,2,1,1,1,2,2,2,3,1,2,0.0,1.0,1,2,3,2.0,1,1,1,0.0,1,2,2,1,2,3,2,1,3,1,0.0,3,2,0.0,1,2,2,2,1,2,1.0,0,3,2.0,1,0,0,2,2,1.0,2,0.04,42,-1
343,3.0,2,2,2,1,2,1,1,1,1,2,2,2,1,1.0,1,0,0,1,2,1,0,3.0,1,2.0,3.0,2,2,1.0,2,1,2.0,2.0,1.0,1,2,3.0,2,2,1,2,1,1,2,1,2,2,1,2,0,1,0.0,1.0,1,1,2,2.0,1,0,0,1.0,1,1,2,0,1,2,1,0,2,1,1.0,2,2,1.0,2,1,2,1,1,2,2.0,2,2,2.0,2,2,1,2,2,2.0,0,0.04,43,-1
344,1.0,2,2,0,1,2,2,1,2,1,2,2,1,1,1.0,1,1,2,1,1,0,1,0.0,0,1.0,2.0,1,1,2.0,2,2,1.0,1.0,1.0,1,0,1.0,1,2,2,1,2,1,1,2,0,2,1,1,1,1,2.0,1.0,2,2,0,2.0,1,1,0,1.0,1,2,2,1,1,1,1,2,1,2,3.0,2,1,2.0,2,2,1,2,2,2,3.0,1,1,0.0,2,1,2,2,2,3.0,2,0.04,44,-1
345,1.0,1,2,0,1,1,1,1,2,2,2,2,1,1,2.0,0,2,1,1,1,1,1,1.0,2,2.0,2.0,2,1,1.0,1,0,1.0,0.0,2.0,1,0,1.0,2,2,1,1,1,1,1,2,2,1,1,2,1,1,2.0,1.0,2,1,2,2.0,1,1,1,1.0,0,1,1,1,0,1,1,0,2,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1,1,2.0,0,1,1,2,2,2.0,2,0.04,45,-1
346,3.0,2,1,2,1,1,1,2,1,1,1,2,1,1,2.0,1,2,2,0,0,1,1,3.0,2,1.0,3.0,2,0,1.0,1,2,3.0,3.0,2.0,2,1,1.0,1,1,1,0,1,1,1,1,2,2,1,2,1,1,2.0,2.0,2,2,1,1.0,1,0,1,0.0,0,1,2,1,1,2,1,2,0,1,2.0,3,1,1.0,0,1,2,2,1,0,2.0,1,3,2.0,1,1,1,1,2,2.0,2,0.04,46,-1
347,2.0,2,2,2,1,2,0,0,0,1,2,1,2,2,1.0,2,1,2,2,2,2,1,2.0,0,2.0,2.0,1,2,1.0,1,2,1.0,1.0,2.0,2,2,3.0,1,2,2,1,2,1,2,1,2,2,1,1,1,1,0.0,1.0,1,1,1,3.0,1,1,0,1.0,1,1,2,2,1,2,1,2,1,2,0.0,0,1,2.0,2,1,2,2,1,0,1.0,2,1,2.0,2,1,2,2,2,2.0,2,0.04,47,-1
348,0.0,1,2,1,1,1,2,1,2,2,1,2,2,2,3.0,2,2,1,1,2,2,3,1.0,2,3.0,1.0,2,2,1.0,1,1,1.0,1.0,3.0,0,2,3.0,2,2,2,1,2,2,1,2,1,2,2,0,1,2,0.0,1.0,1,2,1,3.0,2,2,2,3.0,2,1,2,0,1,2,2,0,1,0,1.0,1,2,2.0,1,2,2,1,1,2,0.0,2,1,3.0,2,1,1,1,1,1.0,0,0.04,48,-1
349,2.0,2,1,2,2,0,1,2,1,2,2,1,0,2,2.0,1,2,2,0,1,1,1,2.0,1,2.0,2.0,2,1,1.0,2,1,2.0,2.0,2.0,1,1,0.0,2,1,1,0,2,0,2,1,0,2,1,1,0,1,2.0,2.0,2,0,1,1.0,2,1,2,2.0,2,2,1,2,1,2,2,2,0,1,2.0,1,1,1.0,1,1,1,2,1,2,1.0,2,2,3.0,1,1,1,2,2,1.0,2,0.04,49,-1
350,1.0,2,0,1,0,0,2,1,2,2,1,0,2,2,1.0,2,1,1,2,2,1,2,0.0,2,3.0,1.0,1,2,2.0,2,1,1.0,1.0,0.0,2,2,3.0,1,1,2,1,2,2,2,1,1,2,2,0,1,2,1.0,2.0,1,1,1,3.0,2,2,2,3.0,2,2,2,2,1,2,2,1,1,0,0.0,1,1,1.0,1,1,1,1,1,2,1.0,2,1,3.0,2,3,1,1,2,1.0,1,0.04,50,-1
351,3.0,3,2,1,2,3,1,1,1,1,2,2,2,1,1.0,2,0,1,1,2,1,0,3.0,1,2.0,3.0,2,1,0.0,2,3,2.0,2.0,1.0,1,1,2.0,0,2,2,2,1,1,1,1,2,2,1,2,1,1,1.0,0.0,1,1,1,2.0,0,1,1,0.0,1,2,2,1,2,2,2,2,0,2,3.0,2,0,2.0,2,2,2,3,3,2,3.0,1,2,2.0,1,2,3,2,1,3.0,2,0.04,51,-1
352,1.0,2,2,1,1,3,1,1,1,2,1,0,2,0,1.0,2,1,2,3,2,2,2,1.0,0,3.0,1.0,2,1,0.0,2,3,1.0,0.0,2.0,1,1,2.0,1,2,2,2,3,1,1,1,2,2,2,2,1,2,2.0,1.0,2,1,1,2.0,3,3,3,3.0,2,3,2,1,2,3,3,2,0,3,3.0,1,1,,3,2,3,3,3,3,3.0,1,1,3.0,1,0,2,2,2,3.0,0,0.04,52,-1
353,1.0,1,2,1,2,2,2,1,2,1,2,1,0,2,2.0,1,2,2,1,2,2,2,0.0,1,2.0,0.0,1,1,2.0,0,2,1.0,1.0,3.0,2,1,1.0,0,2,1,2,1,2,2,2,1,1,2,0,2,1,3.0,2.0,3,1,1,1.0,1,0,1,1.0,0,1,0,2,1,2,1,2,1,2,3.0,1,1,1.0,2,1,1,2,2,1,3.0,2,1,2.0,2,2,2,0,1,3.0,1,0.04,53,-1
354,2.0,2,0,1,2,2,0,0,1,0,1,2,1,1,1.0,0,1,0,1,1,2,2,2.0,0,2.0,2.0,1,1,2.0,2,2,1.0,1.0,2.0,2,2,2.0,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2.0,2.0,1,2,1,0.0,1,1,1,1.0,1,2,2,0,1,2,1,2,0,1,3.0,1,1,2.0,2,1,1,2,2,2,2.0,2,1,1.0,2,1,2,1,2,3.0,2,0.04,54,-1
355,2.0,1,1,1,2,2,1,1,2,2,2,1,2,2,1.0,1,1,1,2,2,1,2,1.0,1,2.0,2.0,0,2,3.0,0,1,1.0,1.0,0.0,2,2,3.0,0,2,0,2,1,2,2,2,1,1,1,1,2,1,2.0,3.0,2,1,0,3.0,2,2,1,1.0,0,1,1,2,1,2,2,2,1,2,2.0,0,2,2.0,2,1,0,2,1,1,2.0,2,1,3.0,3,2,2,1,1,2.0,0,0.04,55,-1
356,1.0,2,2,1,2,1,1,1,2,1,1,2,1,1,0.0,0,1,2,2,2,2,2,0.0,1,2.0,2.0,1,2,1.0,1,2,1.0,1.0,1.0,0,2,2.0,2,2,2,1,1,1,1,2,2,1,2,1,1,2,3.0,2.0,2,2,0,2.0,0,1,1,1.0,1,2,2,0,1,2,1,2,1,1,2.0,2,1,2.0,1,2,2,2,1,1,1.0,2,1,2.0,0,1,0,2,1,0.0,2,0.04,56,-1
357,1.0,2,1,1,2,0,1,1,1,2,2,1,1,2,2.0,1,2,2,2,2,1,2,0.0,1,3.0,2.0,1,1,2.0,2,1,1.0,1.0,2.0,1,1,2.0,0,1,2,0,2,1,2,1,1,2,2,1,2,2,3.0,2.0,2,1,1,0.0,2,2,2,3.0,2,2,2,2,1,2,2,1,1,1,1.0,0,1,1.0,1,1,1,1,0,2,0.0,2,1,3.0,2,0,1,2,1,1.0,1,0.04,57,-1
358,1.0,2,2,2,2,1,1,1,2,2,2,1,1,1,0.0,2,1,2,1,1,1,0,1.0,0,3.0,0.0,2,1,2.0,2,2,1.0,0.0,0.0,2,0,1.0,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2.0,1.0,2,1,2,2.0,2,2,2,3.0,2,2,2,1,1,2,2,2,2,2,2.0,1,1,2.0,1,2,2,2,1,1,1.0,1,1,3.0,2,1,1,2,2,0.0,2,0.04,58,-1
359,0.0,1,1,2,1,1,2,2,1,1,1,2,2,2,1.0,1,1,2,2,1,2,2,1.0,0,2.0,2.0,2,2,1.0,1,1,1.0,1.0,1.0,1,2,2.0,1,1,2,1,1,1,2,0,1,1,1,1,0,2,1.0,1.0,0,2,1,3.0,0,1,1,1.0,2,1,2,0,1,2,0,2,2,2,1.0,2,1,2.0,1,2,0,1,0,1,2.0,1,2,2.0,2,2,2,1,1,1.0,1,0.04,59,-1
360,2.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1.0,0,1,0,1,1,1,2,2.0,2,2.0,2.0,1,2,1.0,1,1,2.0,1.0,0.0,0,1,2.0,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2.0,2.0,2,1,2,2.0,1,1,1,2.0,1,2,1,2,0,1,1,1,1,0,2.0,0,2,2.0,1,1,0,1,1,1,1.0,1,1,2.0,2,1,0,1,1,1.0,2,0.04,60,-1
361,2.0,1,2,1,1,2,1,1,1,2,2,2,2,2,1.0,1,0,1,0,1,1,1,2.0,1,2.0,2.0,2,1,1.0,2,2,2.0,2.0,1.0,0,1,2.0,2,2,1,2,1,0,1,1,0,1,0,1,1,1,0.0,1.0,1,1,1,2.0,1,1,1,2.0,1,1,1,2,0,1,1,1,0,1,2.0,2,1,2.0,2,1,1,2,1,1,2.0,2,2,2.0,1,1,1,2,1,2.0,2,0.04,61,-1
362,2.0,2,2,2,1,1,2,2,3,0,3,0,3,2,3.0,2,3,0,0,2,2,1,3.0,2,0.0,1.0,2,3,3.0,1,0,3.0,3.0,3.0,2,2,3.0,1,3,1,2,2,3,3,3,0,2,1,1,3,1,1.0,2.0,0,1,2,4.0,1,0,1,1.0,1,2,2,2,1,2,1,1,2,1,1.0,2,3,1.0,1,1,1,1,2,2,0.0,2,2,1.0,3,3,1,2,2,1.0,2,0.04,62,-1
363,0.0,1,2,2,1,1,2,1,1,2,1,0,2,1,2.0,2,1,0,2,1,2,2,1.0,2,3.0,1.0,1,2,1.0,2,1,1.0,0.0,1.0,2,1,2.0,2,1,1,1,2,2,1,0,2,2,2,1,1,2,2.0,2.0,2,1,1,3.0,2,2,2,3.0,2,1,2,2,1,2,2,1,1,0,2.0,1,2,2.0,1,1,2,0,1,2,1.0,0,1,3.0,2,2,0,2,1,1.0,0,0.04,63,-1
364,1.0,2,1,1,1,2,2,1,0,2,0,1,2,1,2.0,2,2,1,1,1,2,1,1.0,2,3.0,1.0,1,1,1.0,1,1,0.0,1.0,2.0,0,2,1.0,2,0,1,1,2,1,1,1,1,2,1,0,1,1,0.0,1.0,1,0,1,2.0,2,2,2,3.0,2,1,1,2,1,2,2,0,1,1,1.0,1,1,2.0,2,2,2,1,1,2,2.0,1,1,3.0,0,1,1,1,1,2.0,1,0.04,64,-1
365,3.0,0,1,2,2,1,0,2,1,0,2,2,1,1,2.0,1,1,2,2,2,1,2,3.0,2,2.0,3.0,1,1,1.0,1,2,3.0,3.0,2.0,2,2,2.0,2,1,1,0,2,1,1,1,1,0,1,2,2,2,3.0,2.0,2,1,2,0.0,1,1,2,1.0,2,1,0,2,1,2,1,1,3,1,0.0,2,2,2.0,1,2,1,1,0,2,1.0,2,3,1.0,0,1,1,2,2,1.0,1,0.04,65,-1
366,3.0,2,1,2,1,1,2,2,2,1,2,2,2,1,2.0,2,1,2,1,1,0,0,3.0,2,2.0,3.0,3,1,2.0,2,1,3.0,3.0,1.0,2,1,2.0,1,2,2,1,1,2,1,2,1,2,1,2,1,1,0.0,1.0,1,1,3,2.0,1,1,1,0.0,1,2,2,1,1,2,2,2,3,2,1.0,2,2,0.0,1,2,0,1,0,1,1.0,1,3,2.0,2,2,1,1,2,0.0,1,0.04,66,-1
367,1.0,1,2,2,1,2,2,0,2,0,2,1,1,1,2.0,1,2,2,2,1,1,2,0.0,2,2.0,2.0,1,1,2.0,2,1,1.0,1.0,2.0,2,0,1.0,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1.0,1.0,0,2,1,2.0,1,1,1,1.0,2,1,2,1,1,2,0,2,0,2,2.0,1,1,0.0,1,1,2,2,2,1,2.0,1,1,1.0,2,1,2,2,0,2.0,0,0.04,67,-1
368,3.0,1,2,2,2,1,2,2,1,1,2,2,0,2,1.0,1,1,1,2,2,2,2,3.0,0,0.0,3.0,3,1,0.0,1,2,3.0,3.0,2.0,1,1,0.0,1,2,0,2,2,1,1,1,1,1,2,2,1,1,3.0,2.0,2,1,3,1.0,1,1,1,2.0,1,1,0,2,1,1,1,2,3,2,1.0,2,1,0.0,1,2,1,1,0,2,2.0,1,3,0.0,1,2,2,2,2,1.0,1,0.04,68,-1
369,1.0,2,2,2,1,1,2,1,1,0,1,1,1,1,2.0,1,1,2,1,1,0,1,0.0,1,2.0,2.0,1,1,1.0,2,2,1.0,1.0,1.0,1,1,2.0,1,2,1,1,2,1,1,1,2,2,1,1,0,1,2.0,2.0,2,0,0,0.0,1,1,2,1.0,2,2,1,1,1,2,2,2,1,2,2.0,1,0,1.0,0,2,2,2,1,1,1.0,1,2,1.0,2,2,1,2,2,0.0,2,0.04,69,-1
370,0.0,1,2,2,2,2,1,1,2,1,2,1,2,1,2.0,2,2,2,2,2,2,1,1.0,1,0.0,2.0,1,1,1.0,2,1,1.0,1.0,3.0,1,1,2.0,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1.0,0.0,1,1,1,2.0,1,1,0,0.0,1,1,2,1,1,1,1,1,1,1,2.0,0,2,2.0,2,2,2,0,1,2,2.0,1,2,0.0,0,0,2,2,2,2.0,2,0.04,70,-1
371,2.0,2,1,2,2,1,1,1,2,2,1,0,2,2,1.0,1,1,1,0,1,1,1,2.0,2,2.0,1.0,1,2,2.0,1,0,2.0,2.0,0.0,2,2,2.0,2,0,2,0,2,2,1,1,0,2,1,1,2,1,3.0,3.0,2,1,0,3.0,2,2,2,3.0,2,1,2,2,1,2,1,1,1,1,1.0,1,2,1.0,1,2,1,1,2,0,1.0,2,2,2.0,2,2,2,2,2,1.0,2,0.04,71,-1
372,2.0,1,1,2,2,1,1,0,1,1,1,1,2,2,2.0,1,1,2,1,0,1,0,2.0,2,2.0,2.0,0,2,1.0,0,2,1.0,1.0,2.0,1,1,1.0,2,1,1,2,1,1,2,1,1,0,1,1,1,1,2.0,2.0,2,1,1,2.0,2,1,2,2.0,2,1,1,1,1,2,1,2,0,2,1.0,1,2,0.0,1,1,1,1,0,1,2.0,1,1,2.0,2,2,1,0,2,1.0,1,0.04,72,-1
373,1.0,1,1,2,1,2,1,1,0,1,0,2,2,1,1.0,1,0,1,0,1,1,2,0.0,1,2.0,2.0,1,2,1.0,1,1,1.0,1.0,1.0,1,1,2.0,2,0,1,1,1,1,2,1,2,0,1,2,1,2,2.0,2.0,2,1,1,2.0,1,1,1,2.0,1,1,1,2,0,1,0,1,2,1,0.0,2,1,2.0,1,1,2,2,1,1,1.0,1,2,2.0,2,2,1,2,2,2.0,1,0.04,73,-1
374,3.0,2,2,1,0,1,2,2,1,0,2,0,2,1,2.0,2,2,1,2,2,2,2,3.0,1,2.0,1.0,2,1,0.0,1,0,3.0,3.0,2.0,1,2,3.0,0,2,2,2,1,1,1,1,1,1,1,2,1,2,1.0,2.0,1,1,2,2.0,1,1,1,1.0,2,0,1,2,1,2,1,1,2,1,1.0,2,0,1.0,1,2,1,1,2,1,1.0,1,2,1.0,1,2,2,2,1,2.0,0,0.04,74,-1
375,3.0,2,1,1,1,1,1,1,0,2,1,1,2,2,2.0,1,2,1,1,0,1,2,2.0,2,3.0,2.0,0,2,1.0,2,1,2.0,2.0,2.0,0,1,1.0,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2.0,2.0,2,2,0,3.0,2,2,2,3.0,2,2,2,0,1,2,2,1,1,0,0.0,1,2,2.0,1,1,2,1,1,2,0.0,1,2,3.0,2,1,1,1,1,1.0,2,0.04,75,-1
